inventoryId,sourcePath,sourceFileName,sourceExtension,sourceBucket,sourceType,trackedStatus,probableEventKey,probableAgency,probableYear,probableAircraftOrOperation,sourceQuality,eventTypeHypothesis,escapePointClarity,actorClarity,multiActorPotential,negativeControlPotential,likelyCoverageP,likelyCoverageO,likelyCoverageA,evidenceGaps,status,notes
A4R178-INV-0001,docs/sera-vnext/SERA_ENGINE_VNEXT_A4R106_NODE_EVIDENCE_MATRIX_A4R107_v0.2.0.md,SERA_ENGINE_VNEXT_A4R106_NODE_EVIDENCE_MATRIX_A4R107_v0.2.0.md,md,TRACKER_OR_INDEX,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,SERA-ENGINE-VNEXT-A4R106-NODE-EVIDENCE-MATRIX-A4R107-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0334,docs/sera-vnext/source-corpus/official-reports/a4r111-new50-pool-txt/NEW50-49__2025__SHK-Sweden__Helicopter-likely-EC-series__SHK-2025-18e-Helicopter-accident-Sweden-au.txt,NEW50-49__2025__SHK-Sweden__Helicopter-likely-EC-series__SHK-2025-18e-Helicopter-accident-Sweden-au.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,SHK-SWEDEN-HELICOPTER-LIKELY-EC-SERIES,SHK,2025,Helicopter-likely-EC-series,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0335,docs/sera-vnext/source-corpus/official-reports/a4r111-new50-pool-txt/NEW50-4__2002__SUST-Switzerland__Avro-RJ100__Crossair-Flight-3597-Avro-RJ100-HB-IXM-CFI.txt,NEW50-4__2002__SUST-Switzerland__Avro-RJ100__Crossair-Flight-3597-Avro-RJ100-HB-IXM-CFI.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,SUST-SWITZERLAND-AVRO-RJ100,SUST,UNKNOWN,Avro-RJ100,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0336,docs/sera-vnext/source-corpus/official-reports/a4r111-new50-pool-txt/NEW50-50__2025__SHK-Sweden__Light-helicopter__Accident-with-a-helicopter-at-Enköping-Långto.txt,NEW50-50__2025__SHK-Sweden__Light-helicopter__Accident-with-a-helicopter-at-Enköping-Långto.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,UNKNOWN,SHK-SWEDEN-LIGHT-HELICOPTER,SHK,UNKNOWN,Light-helicopter,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0337,docs/sera-vnext/source-corpus/official-reports/a4r111-new50-pool-txt/NEW50-6__2009__CENIPA-Brazil__Airbus-A320-233__TAM-Airlines-Flight-3054-Airbus-A320-233-PR.txt,NEW50-6__2009__CENIPA-Brazil__Airbus-A320-233__TAM-Airlines-Flight-3054-Airbus-A320-233-PR.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,CENIPA-BRAZIL-AIRBUS-A320-233,UNKNOWN,UNKNOWN,Airbus-A320-233,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0338,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool/12__2016__TSB-Canada__Sikorsky-S-76A__TSB-A13H0001-Ornge-S-76A-Moosonee.pdf,12__2016__TSB-Canada__Sikorsky-S-76A__TSB-A13H0001-Ornge-S-76A-Moosonee.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,TSB-CANADA-SIKORSKY-S-76A,TSB,UNKNOWN,Sikorsky-S-76A,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0339,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool/27__2024__TSB-Canada__Airbus-AS350-B2__TSB-A21C0038-AS350-Griffith-Island.pdf,27__2024__TSB-Canada__Airbus-AS350-B2__TSB-A21C0038-AS350-Griffith-Island.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,TSB-CANADA-AIRBUS-AS350-B2,TSB,UNKNOWN,Airbus-AS350-B2,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0340,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool/34__2011__TSB-Canada__Sikorsky-S-92A__TSB-A09A0016-Cougar-S-92A.pdf,34__2011__TSB-Canada__Sikorsky-S-92A__TSB-A09A0016-Cougar-S-92A.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,TSB-CANADA-SIKORSKY-S-92A,TSB,UNKNOWN,Sikorsky-S-92A,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0341,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool/38__1973__NTSB-USA__Lockheed-L-1011-1__NTSB-AAR-73-14-Eastern-401.pdf,38__1973__NTSB-USA__Lockheed-L-1011-1__NTSB-AAR-73-14-Eastern-401.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,NTSB-USA-LOCKHEED-L-1011-1,NTSB,UNKNOWN,Lockheed-L-1011-1,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,POSSIBLE_DUPLICATE,possible duplicate group; requires human review
A4R178-INV-0342,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool/40__1986__NTSB-USA__Lockheed-L-1011-385-1__NTSB-AAR-86-05-Delta-191.pdf,40__1986__NTSB-USA__Lockheed-L-1011-385-1__NTSB-AAR-86-05-Delta-191.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,NTSB-USA-LOCKHEED-L-1011-385-1,NTSB,UNKNOWN,Lockheed-L-1011-385-1,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0343,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool/42__2022__TSB-Canada__Bell-212__TSB-A21P0018-Collision-Terrain-Bowen-Island.pdf,42__2022__TSB-Canada__Bell-212__TSB-A21P0018-Collision-Terrain-Bowen-Island.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,TSB-CANADA-BELL-212,TSB,UNKNOWN,COLLISION,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0344,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool/8__2017__TSB-Canada__Airbus-A320-211__TSB-A15H0002-Air-Canada-A320-Halifax.pdf,8__2017__TSB-Canada__Airbus-A320-211__TSB-A15H0002-Air-Canada-A320-Halifax.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,TSB-CANADA-AIRBUS-A320-211,TSB,UNKNOWN,Airbus-A320-211,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0345,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool/9__2014__TSB-Canada__Boeing-737-210C__TSB-A11H0002-First-Air-6560-Resolute-Bay.pdf,9__2014__TSB-Canada__Boeing-737-210C__TSB-A11H0002-First-Air-6560-Resolute-Bay.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,TSB-CANADA-BOEING-737-210C,TSB,UNKNOWN,Boeing-737-210C,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0346,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool/NEW50-22__2011__AAIB-UK__Eurocopter-AS332-L2-Super-Puma__G-REDL-AAIB-2-2011.html,NEW50-22__2011__AAIB-UK__Eurocopter-AS332-L2-Super-Puma__G-REDL-AAIB-2-2011.html,html,SOURCE_CORPUS_OFFICIAL_REPORT,HTML_SOURCE_PAGE,UNKNOWN,AAIB-UK-EUROCOPTER-AS332-L2-SUPER-PUMA,AAIB,2011,Eurocopter-AS332-L2-Super-Puma,UNKNOWN,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0347,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool/NEW50-24__2015__TSB-Canada__Bell-206B__TSB-A13W0070-Bell-206B-Fort-McMurray.pdf,NEW50-24__2015__TSB-Canada__Bell-206B__TSB-A13W0070-Bell-206B-Fort-McMurray.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,TSB-CANADA-BELL-206B,TSB,UNKNOWN,UNKNOWN,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,POTENTIAL_MULTI_ACTOR,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0348,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool/NEW50-35__2013__GCAA-UAE__Boeing-747-44AF__UPS6-CAA-UK-mirror.pdf,NEW50-35__2013__GCAA-UAE__Boeing-747-44AF__UPS6-CAA-UK-mirror.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,GCAA-UAE-BOEING-747-44AF,UNKNOWN,UNKNOWN,Boeing-747-44AF,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0349,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool/NEW50-7__2008__CENIPA-Brazil__Boeing-737-8EH__Gol-1907-ASN-mirror.pdf,NEW50-7__2008__CENIPA-Brazil__Boeing-737-8EH__Gol-1907-ASN-mirror.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,CENIPA-BRAZIL-BOEING-737-8EH,UNKNOWN,1907,Boeing-737-8EH,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0350,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool-txt/12__2016__TSB-Canada__Sikorsky-S-76A__TSB-A13H0001-Ornge-S-76A-Moosonee.txt,12__2016__TSB-Canada__Sikorsky-S-76A__TSB-A13H0001-Ornge-S-76A-Moosonee.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,TSB-CANADA-SIKORSKY-S-76A,TSB,UNKNOWN,Sikorsky-S-76A,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0351,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool-txt/27__2024__TSB-Canada__Airbus-AS350-B2__TSB-A21C0038-AS350-Griffith-Island.txt,27__2024__TSB-Canada__Airbus-AS350-B2__TSB-A21C0038-AS350-Griffith-Island.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,TSB-CANADA-AIRBUS-AS350-B2,TSB,UNKNOWN,Airbus-AS350-B2,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0352,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool-txt/34__2011__TSB-Canada__Sikorsky-S-92A__TSB-A09A0016-Cougar-S-92A.txt,34__2011__TSB-Canada__Sikorsky-S-92A__TSB-A09A0016-Cougar-S-92A.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,TSB-CANADA-SIKORSKY-S-92A,TSB,UNKNOWN,Sikorsky-S-92A,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0353,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool-txt/38__1973__NTSB-USA__Lockheed-L-1011-1__NTSB-AAR-73-14-Eastern-401.txt,38__1973__NTSB-USA__Lockheed-L-1011-1__NTSB-AAR-73-14-Eastern-401.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,NTSB-USA-LOCKHEED-L-1011-1,NTSB,UNKNOWN,Lockheed-L-1011-1,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,POSSIBLE_DUPLICATE,possible duplicate group; requires human review
A4R178-INV-0354,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool-txt/40__1986__NTSB-USA__Lockheed-L-1011-385-1__NTSB-AAR-86-05-Delta-191.txt,40__1986__NTSB-USA__Lockheed-L-1011-385-1__NTSB-AAR-86-05-Delta-191.txt,txt,LOCAL_UNTRACKED_SOURCE,OFFICIAL_REPORT_TEXT,UNTRACKED,NTSB-USA-LOCKHEED-L-1011-385-1,NTSB,UNKNOWN,Lockheed-L-1011-385-1,LOW,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NEEDS_SOURCE_REVIEW,HOLD,local untracked source; not canonical until versioned
A4R178-INV-0355,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool-txt/42__2022__TSB-Canada__Bell-212__TSB-A21P0018-Collision-Terrain-Bowen-Island.txt,42__2022__TSB-Canada__Bell-212__TSB-A21P0018-Collision-Terrain-Bowen-Island.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,TSB-CANADA-BELL-212,TSB,UNKNOWN,COLLISION,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0356,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool-txt/8__2017__TSB-Canada__Airbus-A320-211__TSB-A15H0002-Air-Canada-A320-Halifax.txt,8__2017__TSB-Canada__Airbus-A320-211__TSB-A15H0002-Air-Canada-A320-Halifax.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,TSB-CANADA-AIRBUS-A320-211,TSB,UNKNOWN,Airbus-A320-211,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0357,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool-txt/9__2014__TSB-Canada__Boeing-737-210C__TSB-A11H0002-First-Air-6560-Resolute-Bay.txt,9__2014__TSB-Canada__Boeing-737-210C__TSB-A11H0002-First-Air-6560-Resolute-Bay.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,TSB-CANADA-BOEING-737-210C,TSB,UNKNOWN,Boeing-737-210C,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0358,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool-txt/NEW50-22__2011__AAIB-UK__Eurocopter-AS332-L2-Super-Puma__G-REDL-AAIB-2-2011.txt,NEW50-22__2011__AAIB-UK__Eurocopter-AS332-L2-Super-Puma__G-REDL-AAIB-2-2011.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,AAIB-UK-EUROCOPTER-AS332-L2-SUPER-PUMA,AAIB,2011,Eurocopter-AS332-L2-Super-Puma,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0359,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool-txt/NEW50-24__2015__TSB-Canada__Bell-206B__TSB-A13W0070-Bell-206B-Fort-McMurray.txt,NEW50-24__2015__TSB-Canada__Bell-206B__TSB-A13W0070-Bell-206B-Fort-McMurray.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,TSB-CANADA-BELL-206B,TSB,UNKNOWN,UNKNOWN,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,POTENTIAL_MULTI_ACTOR,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0360,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool-txt/NEW50-35__2013__GCAA-UAE__Boeing-747-44AF__UPS6-CAA-UK-mirror.txt,NEW50-35__2013__GCAA-UAE__Boeing-747-44AF__UPS6-CAA-UK-mirror.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,GCAA-UAE-BOEING-747-44AF,UNKNOWN,UNKNOWN,Boeing-747-44AF,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0361,docs/sera-vnext/source-corpus/official-reports/a4r111-recovered-pool-txt/NEW50-7__2008__CENIPA-Brazil__Boeing-737-8EH__Gol-1907-ASN-mirror.txt,NEW50-7__2008__CENIPA-Brazil__Boeing-737-8EH__Gol-1907-ASN-mirror.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,CENIPA-BRAZIL-BOEING-737-8EH,UNKNOWN,1907,Boeing-737-8EH,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0362,docs/sera-vnext/source-corpus/perplexity-candidates/50-sera-candidates.csv,50-sera-candidates.csv,csv,SOURCE_CORPUS_OFFICIAL_REPORT,STRUCTURED_MATRIX_OR_INDEX,TRACKED,50-SERA-CANDIDATES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0363,docs/sera-vnext/source-corpus/perplexity-candidates/candidateId-officialReportTitle-agency-year-aircra-2.csv,candidateId-officialReportTitle-agency-year-aircra-2.csv,csv,SOURCE_CORPUS_OFFICIAL_REPORT,STRUCTURED_MATRIX_OR_INDEX,TRACKED,CANDIDATEID-OFFICIALREPORTTITLE-AGENCY-YEAR-AIRCRA-2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0364,docs/sera-vnext/source-corpus/perplexity-candidates/candidateId-officialReportTitle-agency-year-aircra.csv,candidateId-officialReportTitle-agency-year-aircra.csv,csv,SOURCE_CORPUS_OFFICIAL_REPORT,STRUCTURED_MATRIX_OR_INDEX,TRACKED,CANDIDATEID-OFFICIALREPORTTITLE-AGENCY-YEAR-AIRCRA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0365,docs/sera-vnext/source-corpus/perplexity-candidates/sera-new-50-only-v3.csv,sera-new-50-only-v3.csv,csv,SOURCE_CORPUS_OFFICIAL_REPORT,STRUCTURED_MATRIX_OR_INDEX,TRACKED,SERA-NEW-50-ONLY-V3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0366,docs/sera-vnext/source-corpus/report-url-manifest/A4R111_FAILED_LINK_RECOVERY_DEEPSEEK.csv,A4R111_FAILED_LINK_RECOVERY_DEEPSEEK.csv,csv,SOURCE_CORPUS_OFFICIAL_REPORT,STRUCTURED_MATRIX_OR_INDEX,TRACKED,A4R111-FAILED-LINK-RECOVERY-DEEPSEEK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TRACKER_OR_MATRIX,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0367,docs/sera-vnext/source-corpus/report-url-manifest/a4r111_new50_report_urls_consolidated.csv,a4r111_new50_report_urls_consolidated.csv,csv,SOURCE_CORPUS_OFFICIAL_REPORT,STRUCTURED_MATRIX_OR_INDEX,TRACKED,A4R111-NEW50-REPORT-URLS-CONSOLIDATED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TRACKER_OR_MATRIX,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
